source,target
194241018,333616864
194241018,334215832
194241018,334557274
194241018,337035093
194241018,337668208
194241018,337892270
194241018,346043776
194241018,347854811
194241018,349556388
194241018,350546860
194241018,350923987
194241018,351742480
194241018,353307828
194241018,361182740
194241018,364490639
194241018,369261796
194241018,370681861
194241018,372017974
194241018,372053604
194241018,372550563
194241018,377581909
194241018,378210982
194241018,383706000
194241018,383962743
194241018,386414638
194241018,389459475
194241018,399909423
194241018,400339456
194241018,402046815
194241018,402843520
194241018,404557761
194241018,405031634
194241018,414676096
194241018,415822253
194241018,425466621
194241018,426564377
194241018,431472803
194241018,432737421
194241018,433592329
194241018,434434234
194241018,436760545
194241018,437552306
194241018,438771961
194241018,441554268
194241018,443225170
194241018,448582274
194241018,452921828
194241018,455160876
194241018,455697584
194241018,463383315
194241018,464264042
194241018,464546531
194241018,469574134
194241018,469683052
194241018,472901013
194241018,479990899
194241018,489805047
194241018,495596499
194241018,498084580
194241018,499833332
194241018,501612401
194241018,512611821
194241018,519870282
194241018,520480134
194241018,522337912
194241018,524642405
194241018,529690902
194241018,532596688
194241018,534757847
194241018,547768049
194241018,548955347
194241018,551541455
194241018,552416506
194241018,554211568
194241018,555578150
194241018,555903653
194241018,557627633
194241018,558012806
194241018,558100075
194241018,564026351
194241018,579995013
194241018,580264741
194241018,590870016
194241018,591394108
194241018,595502150
194241018,600674304
194241018,604185603
194241018,608600861
194241018,612433286
194241018,613063308
194241018,613252719
194241018,616418700
194241018,622146372
194241018,622230409
194241018,628338140
194241018,629699888
194241018,644253611
194241018,647836426
194241018,682854610
194241018,688667973
194241018,691862486
194241018,712288973
194241018,715339135
194241018,721858202
194241018,748313056
194241018,752022323
198968034,559696660
198968034,686674
198968034,2360992
198968034,9292646
198968034,10254287
198968034,11996588
198968034,14785423
198968034,18002841
198968034,43764071
198968034,43888039
198968034,65162029
198968034,72103492
198968034,73600558
198968034,78991898
198968034,79129427
198968034,82863319
198968034,89482231
198968034,90651538
198968034,94033288
198968034,97392494
198968034,101822448
198968034,103186475
198968034,112438651
198968034,114434522
198968034,118004041
198968034,121357650
198968034,125227601
198968034,125902535
198968034,130480305
198968034,131579469
198968034,132104471
198968034,132959121
198968034,134757772
198968034,135264560
198968034,142437038
198968034,143902891
198968034,144139466
198968034,146693136
198968034,152703914
198968034,153422119
198968034,154116870
198968034,155805301
198968034,155845542
198968034,156310742
198968034,162883243
198968034,166125361
198968034,166714592
198968034,166957369
198968034,167392636
198968034,167437713
198968034,169086259
198968034,169705431
198968034,170564640
198968034,170949850
198968034,172065300
198968034,172687261
198968034,173374609
198968034,173548542
198968034,174743030
198968034,175875158
198968034,176489730
198968034,177464918
198968034,179981682
198968034,181986716
198968034,186011767
198968034,186094436
198968034,188461861
198968034,188751420
198968034,190097600
198968034,190681494
198968034,194139540
198968034,198002458
198968034,199018763
198968034,201857210
198968034,204696119
198968034,205437988
198968034,207716367
198968034,208753767
198968034,209867182
198968034,211283236
198968034,212119645
198968034,214375440
198968034,220095997
198968034,222850154
198968034,222854000
198968034,223016793
198968034,223165888
198968034,225634356
198968034,228098862
198968034,230576650
198968034,234488898
198968034,235317197
198968034,236782937
198968034,237692609
198968034,239231816
198968034,239934459
198968034,241911159
198968034,243728383
198968034,246084946
198968034,246472189
198968034,247444622
198968034,247678910
198968034,249255884
198968034,249367628
198968034,252062934
198968034,252514713
198968034,254302240
198968034,254967827
198968034,261017376
198968034,266203727
198968034,266278458
198968034,266326856
198968034,268452167
198968034,271092259
198968034,272694072
198968034,273357176
198968034,279754783
198968034,284030288
198968034,287286508
198968034,289709789
198968034,296059451
198968034,297861077
198968034,299535571
198968034,305360116
198968034,306193110
198968034,309115087
198968034,310914205
198968034,320862369
198968034,321950547
198968034,323273475
198968034,323680942
198968034,323726293
198968034,324024550
198968034,324306684
198968034,325044677
198968034,335740332
198968034,340889257
198968034,345116003
198968034,347137124
198968034,348614192
198968034,357407774
198968034,357514859
198968034,359086289
198968034,361314535
198968034,365832931
198968034,367868074
198968034,370289718
198968034,371207272
198968034,374654981
198968034,377223757
198968034,377686280
198968034,382073192
198968034,388990377
198968034,390013516
198968034,391871019
198968034,393358592
198968034,398198265
198968034,400039674
198968034,403114142
198968034,408878522
198968034,411334360
198968034,419583815
198968034,420634271
198968034,424687504
198968034,438667018
198968034,447117142
198968034,447972615
198968034,455189799
198968034,470377882
198968034,475350358
198968034,477132339
198968034,479138121
198968034,480112828
198968034,480377012
198968034,481476528
198968034,483663223
198968034,487163422
198968034,498558144
198968034,514091729
198968034,535952517
198968034,545029476
198968034,547911663
198968034,552881190
198968034,555972978
198968034,557937084
198968034,559800565
198968034,563574040
198968034,571756683
198968034,582881386
198968034,583713511
198968034,587916422
198968034,609569778
198968034,705299136
198968034,708821709
198968034,710215291
198968034,710264091
198968034,710476725
198968034,711002450
198968034,711302291
198968034,718003724
198968034,746919983
198968034,756620348
198968034,768051744
200261125,423394950
200261125,548520042
200261125,1617079
200261125,12462567
200261125,18806255
200261125,21703369
200261125,22768589
200261125,28962123
200261125,29871888
200261125,30429836
200261125,33056095
200261125,36764803
200261125,37274785
200261125,40219694
200261125,43042821
200261125,43274539
200261125,46254429
200261125,51410753
200261125,57791983
200261125,59410010
200261125,60124048
200261125,60446471
200261125,61111101
200261125,64362750
200261125,64730747
200261125,69701625
200261125,72438299
200261125,73600558
200261125,83454945
200261125,93582096
200261125,94201706
200261125,97253862
200261125,101827152
200261125,103078809
200261125,110852898
200261125,112112507
200261125,119356209
200261125,120351062
200261125,122358550
200261125,123998722
200261125,124101747
200261125,132842383
200261125,133266720
200261125,135286690
200261125,135324879
200261125,137824607
200261125,138259564
200261125,139357632
200261125,139852146
200261125,140045004
200261125,141055876
200261125,141158615
200261125,142213754
200261125,142696230
200261125,143218239
200261125,145195222
200261125,146077361
200261125,146344238
200261125,146710753
200261125,146804838
200261125,147341962
200261125,147906276
200261125,150539065
200261125,153469202
200261125,154188524
200261125,157471713
200261125,158115806
200261125,158305015
200261125,158509158
200261125,161274254
200261125,163596624
200261125,165064507
200261125,166845195
200261125,167229564
200261125,168145851
200261125,168261038
200261125,168447002
200261125,168577608
200261125,169099856
200261125,171833438
200261125,171952781
200261125,174350257
200261125,175681412
200261125,176613010
200261125,177021779
200261125,177197062
200261125,178200291
200261125,181607719
200261125,182791585
200261125,187421828
200261125,190663487
200261125,191359610
200261125,194926036
200261125,199488009
200261125,205449911
200261125,205461288
200261125,207244924
200261125,207576528
200261125,214658267
200261125,216262833
200261125,218977391
200261125,219534179
200261125,225253516
200261125,231672001
200261125,232007605
200261125,232282046
200261125,232359823
200261125,233059972
200261125,238317252
200261125,243548973
200261125,246354650
200261125,246443726
200261125,246824356
200261125,249730109
200261125,255479539
200261125,260776212
200261125,260921828
200261125,265978183
200261125,278932556
200261125,280226870
200261125,287885703
200261125,289005248
200261125,289348048
200261125,291187156
200261125,294152377
200261125,297552764
200261125,299030333
200261125,302042458
200261125,304697265
200261125,307751531
200261125,308923327
200261125,311704080
200261125,312271686
200261125,320276645
200261125,322473938
200261125,328915990
200261125,333524981
200261125,335273299
200261125,337668288
200261125,337852217
200261125,344407781
200261125,348089206
200261125,354269463
200261125,355245471
200261125,359040230
200261125,361552805
200261125,366159081
200261125,366885470
200261125,382169397
200261125,383637782
200261125,394699249
200261125,394753257
200261125,401817144
200261125,404366163
200261125,404460827
200261125,423203563
200261125,431255375
200261125,433134280
200261125,434558183
200261125,443975652
200261125,452983758
200261125,454599862
200261125,467361686
200261125,468158098
200261125,468610852
200261125,480389487
200261125,490510918
200261125,492829911
200261125,500298241
200261125,502775095
200261125,504018770
200261125,508549136
200261125,508620532
200261125,524146663
200261125,526116674
200261125,556893310
200261125,562292880
200261125,569781658
200261125,570087661
200261125,574583173
200261125,577901129
200261125,591535392
200261125,612394561
200261125,630711210
200261125,633532136
200261125,634390636
200261125,662507335
200261125,662570776
200261125,663294451
200261125,675011400
200261125,682929066
200261125,688809911
200261125,720493328
200261125,729507813
200261125,733158470
200261125,743620364
200261125,746498814
200261125,750212188
200261125,755171584
200261125,759960686
200261125,782946481
218313726,559696660
218313726,402606026
218313726,11836356
218313726,29284565
218313726,51172432
218313726,80911666
218313726,86298878
218313726,87898826
218313726,91981299
218313726,97362770
218313726,98366242
218313726,122467385
218313726,125210804
218313726,127027737
218313726,132857782
218313726,135256718
218313726,142255033
218313726,143587142
218313726,144481857
218313726,151662404
218313726,151832476
218313726,153400179
218313726,157647063
218313726,158422947
218313726,160188455
218313726,162417164
218313726,162752546
218313726,162883243
218313726,164320457
218313726,172541974
218313726,173519093
218313726,176066692
218313726,176338084
218313726,178018950
218313726,178173961
218313726,184692260
218313726,188364287
218313726,189446391
218313726,195173149
218313726,196556866
218313726,198184526
218313726,198869522
218313726,200422465
218313726,200623291
218313726,204787049
218313726,204873421
218313726,205891379
218313726,205981168
218313726,206327893
218313726,206453977
218313726,208031558
218313726,208046277
218313726,210524698
218313726,212688018
218313726,214705835
218313726,215656154
218313726,218824186
218313726,220398163
218313726,221017861
218313726,222656714
218313726,223074199
218313726,223301583
218313726,223946653
218313726,225825734
218313726,229429168
218313726,229611493
218313726,230342530
218313726,235626160
218313726,236406520
218313726,238250205
218313726,239217013
218313726,241467854
218313726,241609520
218313726,243560667
218313726,244996183
218313726,245613857
218313726,247702008
218313726,247794666
218313726,249159734
218313726,250194563
218313726,250529340
218313726,252410817
218313726,253061034
218313726,253519572
218313726,253928054
218313726,254302240
218313726,254766876
218313726,257503185
218313726,258350353
218313726,258435660
218313726,263746090
218313726,265329539
218313726,266647451
218313726,267953069
218313726,268452167
218313726,269332805
218313726,269485814
218313726,270077094
218313726,272361774
218313726,272645579
218313726,273460958
218313726,275461982
218313726,276352746
218313726,279426984
218313726,280233216
218313726,281263400
218313726,283611089
218313726,299502795
218313726,299614316
218313726,302426991
218313726,302954106
218313726,309271042
218313726,311006229
218313726,311884131
218313726,312295352
218313726,313330123
218313726,314862645
218313726,316488139
218313726,320568414
218313726,321950547
218313726,322094423
218313726,322164948
218313726,322942706
218313726,323383687
218313726,323726293
218313726,325164033
218313726,326639324
218313726,327441130
218313726,330625872
218313726,332109758
218313726,332204923
218313726,335382655
218313726,335772476
218313726,338528840
218313726,341666609
218313726,343598132
218313726,350916397
218313726,353148133
218313726,355084596
218313726,356002636
218313726,357407774
218313726,357836655
218313726,361541422
218313726,363251630
218313726,367047527
218313726,367696053
218313726,368796353
218313726,370083728
218313726,370525652
218313726,373837430
218313726,375898882
218313726,379965536
218313726,390517913
218313726,396474534
218313726,396993613
218313726,403017050
218313726,403988009
218313726,406084243
218313726,409915374
218313726,417022571
218313726,419262675
218313726,424043771
218313726,427735483
218313726,430692672
218313726,431119169
218313726,432213567
218313726,433743478
218313726,437841505
218313726,438890512
218313726,442104586
218313726,444693391
218313726,445142573
218313726,446675798
218313726,449553175
218313726,450514317
218313726,451879843
218313726,456027237
218313726,467337252
218313726,476459668
218313726,477182226
218313726,478806762
218313726,478922027
218313726,480338921
218313726,488511542
218313726,489863985
218313726,490162127
218313726,492307512
218313726,492397554
218313726,497034237
218313726,503190746
218313726,504751361
218313726,505489314
218313726,507460811
218313726,520540715
218313726,520979903
218313726,521967214
218313726,523971473
218313726,531181418
218313726,546217429
218313726,549530523
218313726,554547842
218313726,558344502
218313726,559696432
218313726,564907039
218313726,571120855
218313726,578189315
218313726,590939648
218313726,591834817
218313726,594515444
218313726,616782656
218313726,627610072
218313726,650120577
218313726,668144364
218313726,723540155
218313726,732258133
218313726,735708735
218313726,816129326
225706479,376487001
225706479,406159107
225706479,423394950
225706479,548520042
225706479,1930002
225706479,7746455
225706479,8606829
225706479,8655004
225706479,10623821
225706479,11396438
225706479,12570293
225706479,12629443
225706479,17195168
225706479,17327205
225706479,17411987
225706479,17626746
225706479,18627954
225706479,18806057
225706479,19518653
225706479,19715588
225706479,19881034
225706479,20658625
225706479,21082319
225706479,23022992
225706479,24587031
225706479,24970368
225706479,26146766
225706479,28353558
225706479,31145448
225706479,31154208
225706479,32138590
225706479,32276199
225706479,32354528
225706479,34403237
225706479,34894441
225706479,34936215
225706479,36939517
225706479,37111298
225706479,37262022
225706479,37734136
225706479,39259872
225706479,42260229
225706479,43042821
225706479,44523555
225706479,45841299
225706479,48160097
225706479,50674607
225706479,52662299
225706479,54234497
225706479,57378798
225706479,57593226
225706479,59690880
225706479,61507854
225706479,63532918
225706479,69078483
225706479,71322991
225706479,71992818
225706479,73394972
225706479,73413753
225706479,73756872
225706479,77046077
225706479,78985745
225706479,80970905
225706479,81799783
225706479,82554167
225706479,84991855
225706479,85268636
225706479,86414874
225706479,86538447
225706479,88536288
225706479,89819884
225706479,96603009
225706479,97129498
225706479,98603175
225706479,99191683
225706479,100788410
225706479,104385040
225706479,107463976
225706479,112162779
225706479,113492232
225706479,116766466
225706479,120470465
225706479,121513967
225706479,123369368
225706479,124398085
225706479,126561533
225706479,126833154
225706479,128605250
225706479,131927920
225706479,132088809
225706479,132839377
225706479,136114821
225706479,136604872
225706479,136788665
225706479,137897734
225706479,138429107
225706479,138471501
225706479,138549147
225706479,140272109
225706479,140521545
225706479,141244523
225706479,142094145
225706479,142662640
225706479,142896420
225706479,143064862
225706479,144993429
225706479,146179022
225706479,146288256
225706479,147039824
225706479,147403523
225706479,148351164
225706479,148377885
225706479,150033195
225706479,150568518
225706479,150574670
225706479,150728830
225706479,151048926
225706479,151626112
225706479,155287881
225706479,155837076
225706479,158026886
225706479,158509158
225706479,158658619
225706479,159420415
225706479,161993648
225706479,163662050
225706479,167229564
225706479,167429328
225706479,168369036
225706479,168440873
225706479,170628990
225706479,172974197
225706479,172979846
225706479,173042974
225706479,173087926
225706479,173601243
225706479,174325966
225706479,176658540
225706479,176944086
225706479,179211864
225706479,182791585
225706479,183816250
225706479,192234946
225706479,193316348
225706479,194972696
225706479,195900895
225706479,196086149
225706479,198154883
225706479,203545915
225706479,203730452
225706479,207891314
225706479,209475066
225706479,215807072
225706479,217701993
225706479,218011042
225706479,227376233
225706479,227838271
225706479,228080286
225706479,230629323
225706479,234529303
225706479,242613729
225706479,248048685
225706479,253316825
225706479,260311351
225706479,268207184
225706479,272903714
225706479,278958550
225706479,279520235
225706479,281339647
225706479,281820001
225706479,282879669
225706479,289497833
225706479,291795138
225706479,292288155
225706479,293866892
225706479,299030333
225706479,316169096
225706479,319596220
225706479,321693003
225706479,326051635
225706479,342518405
225706479,347702073
225706479,348647208
225706479,352506885
225706479,366885470
225706479,370398005
225706479,370662802
225706479,371014253
225706479,373969639
225706479,377002247
225706479,377110739
225706479,377683498
225706479,392166767
225706479,396365644
225706479,414546684
225706479,461840609
225706479,470389917
225706479,490139661
225706479,491426701
225706479,538901921
225706479,546235278
225706479,555392010
225706479,582666600
225706479,615683596
225706479,710367661
228221452,78921
228221452,596646
228221452,996862
228221452,1708697
228221452,2273498
228221452,2649816
228221452,10628820
228221452,13429101
228221452,34359546
228221452,35888660
228221452,37137468
228221452,41727309
228221452,44636668
228221452,47407232
228221452,67213449
228221452,74047217
228221452,78383941
228221452,79825401
228221452,81239214
228221452,97442470
228221452,107309508
228221452,108851310
228221452,114676499
228221452,116792512
228221452,123856671
228221452,124918419
228221452,127427210
228221452,133671967
228221452,135129730
228221452,136292644
228221452,138817742
228221452,139100131
228221452,142329875
228221452,143287418
228221452,145387065
228221452,148948275
228221452,149082209
228221452,151752743
228221452,155817139
228221452,158948685
228221452,160780372
228221452,162198042
228221452,167324289
228221452,168541014
228221452,168645261
228221452,168830609
228221452,168919636
228221452,172405558
228221452,174202724
228221452,175672019
228221452,176554496
228221452,179985395
228221452,180278267
228221452,183643268
228221452,183971486
228221452,183972369
228221452,184121778
228221452,187192124
228221452,188782379
228221452,191085643
228221452,194501801
228221452,197426970
228221452,199652453
228221452,199780890
228221452,203196678
228221452,204411094
228221452,204713588
228221452,206429909
228221452,208985647
228221452,209650990
228221452,211239111
228221452,215884389
228221452,216125201
228221452,216214801
228221452,218399176
228221452,222142696
228221452,224432409
228221452,226247323
228221452,227258888
228221452,227579436
228221452,227840798
228221452,228047062
228221452,229073258
228221452,235256551
228221452,248002552
228221452,248200664
228221452,250692211
228221452,254820916
228221452,257906960
228221452,265274409
228221452,274738663
228221452,275700126
228221452,277766470
228221452,278982934
228221452,293711372
228221452,300064185
228221452,307413479
228221452,310309059
228221452,312871315
228221452,314786358
228221452,315362679
228221452,317585040
228221452,319794603
228221452,330772307
228221452,338174024
228221452,341358447
228221452,342128755
228221452,342580698
228221452,346964009
228221452,355471250
228221452,360390409
228221452,360634888
228221452,360828477
228221452,363668368
228221452,365874155
228221452,371172050
228221452,375801278
228221452,383169228
228221452,390114080
228221452,393191064
228221452,394906565
228221452,403955201
228221452,406504787
228221452,410422160
228221452,420790554
228221452,425453802
228221452,432994022
228221452,443067948
228221452,460737588
228221452,462000807
228221452,463858317
228221452,475567276
228221452,486590133
228221452,495137303
228221452,497727868
228221452,501571644
228221452,502755720
228221452,505490870
228221452,511655408
228221452,513807092
228221452,519203710
228221452,519677757
228221452,546573379
228221452,560886564
228221452,596271640
228221452,654096721
228221452,656688119
228221452,703257329
228221452,708305644
228221452,713542543
228221452,713552349
228221452,735021797
228221452,772879496
228221452,800407703
228837199,408039587
228837199,7472730
228837199,16805730
228837199,31573072
228837199,45695473
228837199,63804884
228837199,93073301
228837199,99519743
228837199,110024364
228837199,116898779
228837199,127281479
228837199,135163278
228837199,143932659
228837199,144129652
228837199,146962088
228837199,156360747
228837199,169462823
228837199,175676457
228837199,182091330
228837199,186647808
228837199,214055528
228837199,219340062
228837199,219640458
228837199,235516162
228837199,240511289
228837199,242515698
228837199,246794595
228837199,247028384
228837199,259138510
228837199,267391641
228837199,269068364
228837199,273955679
228837199,274605966
228837199,276994773
228837199,281758635
228837199,282738813
228837199,286676093
228837199,294932760
228837199,297170747
228837199,297511214
228837199,298351606
228837199,302396193
228837199,303312867
228837199,307076456
228837199,307627859
228837199,310118362
228837199,311891063
228837199,313573441
228837199,317094864
228837199,318084466
228837199,321751786
228837199,325794308
228837199,327676910
228837199,335133184
228837199,336541109
228837199,341589712
228837199,344587275
228837199,345872650
228837199,346316968
228837199,366672019
228837199,373636565
228837199,380447960
228837199,381901837
228837199,385172800
228837199,388976502
228837199,392602278
228837199,393998462
228837199,394808530
228837199,412763470
228837199,419392698
228837199,443185161
228837199,454622776
228837199,457977769
228837199,466495913
228837199,470389917
228837199,476921035
228837199,481294103
228837199,487263652
228837199,497578686
228837199,509234688
228837199,509860604
228837199,523640701
228837199,531143624
228837199,533996069
228837199,538875708
228837199,541160962
228837199,541175348
228837199,547312789
228837199,555030096
228837199,558046756
228837199,562301852
228837199,562555758
228837199,563718462
228837199,567574776
228837199,576226945
228837199,580864882
228837199,601680815
228837199,611820676
228837199,616106217
228837199,631050528
228837199,637165056
228837199,645664417
228837199,669405489
228837199,672604348
228837199,680288529
228837199,684506633
228837199,705711570
228837199,747741408
231143520,444819464
231143520,182020
231143520,228989
231143520,681420
231143520,1363375
231143520,1552958
231143520,1983890
231143520,2342695
231143520,3341871
231143520,3405378
231143520,4324474
231143520,5233972
231143520,7535330
231143520,10810953
231143520,11510612
231143520,12678170
231143520,14669327
231143520,15457007
231143520,15753321
231143520,20746396
231143520,29618430
231143520,63959291
231143520,65490928
231143520,66081316
231143520,80282930
231143520,107168202
231143520,113932234
231143520,124417831
231143520,134352014
231143520,147609216
231143520,150589633
231143520,153582739
231143520,156081905
231143520,165137472
231143520,168606734
231143520,174536313
231143520,184162879
231143520,187085957
231143520,187615837
231143520,209930305
231143520,218099932
231143520,226744683
231143520,228587584
231143520,229198724
231143520,255868924
231143520,280510698
231143520,306186005
231143520,359875554
231143520,378085261
231143520,487168068
231143520,508561425
231143520,614921600
231233687,2025274
231233687,4859969
231233687,11701610
231233687,49627537
231233687,59239583
231233687,59300668
231233687,113902359
231233687,152392361
231233687,163787199
231233687,164199914
231233687,173996404
231233687,178862426
231233687,183057531
231233687,184130705
231233687,192756740
231233687,193787223
231233687,194497621
231233687,197015583
231233687,199061877
231233687,203626707
231233687,222232272
231233687,235916518
231233687,242871123
231233687,253231421
231233687,258391762
231233687,280609555
231233687,280819700
231233687,286867915
231233687,293717700
231233687,294610860
231233687,301339316
231233687,328135393
231233687,348713778
231233687,355128149
231233687,355826172
231233687,356338159
231233687,371172050
231233687,444291986
231233687,484822523
231233687,512768411
231233687,650028274
234648949,3082991
234648949,3209638
234648949,4243713
234648949,4374373
234648949,7180679
234648949,9429246
234648949,14520517
234648949,19350953
234648949,26767368
234648949,30883348
234648949,35193500
234648949,50716566
234648949,52916008
234648949,53862434
234648949,57417373
234648949,60281126
234648949,62443267
234648949,65740931
234648949,87831672
234648949,100938012
234648949,114230320
234648949,118737256
234648949,124358892
234648949,132254350
234648949,133306857
234648949,138399149
234648949,138487867
234648949,138763078
234648949,139877455
234648949,139898956
234648949,140282195
234648949,144540274
234648949,145122917
234648949,145182092
234648949,145663321
234648949,146461528
234648949,148027031
234648949,149036931
234648949,151724454
234648949,154132491
234648949,154515563
234648949,155368740
234648949,156090636
234648949,156559235
234648949,162388819
234648949,164671404
234648949,170044355
234648949,170529025
234648949,175229044
234648949,175744263
234648949,176919671
234648949,180812177
234648949,185476488
234648949,187602938
234648949,194494481
234648949,196776640
234648949,198109395
234648949,198860561
234648949,199850627
234648949,200593671
234648949,200939259
234648949,201330894
234648949,204621400
234648949,206222779
234648949,206793422
234648949,212602019
234648949,212743500
234648949,215566962
234648949,216951447
234648949,219924353
234648949,221158023
234648949,221555944
234648949,222092330
234648949,223118161
234648949,223948593
234648949,226220156
234648949,227442732
234648949,231198342
234648949,232819813
234648949,234466060
234648949,235675948
234648949,236215125
234648949,236748338
234648949,236892892
234648949,236921026
234648949,237358658
234648949,240515222
234648949,241658384
234648949,245397395
234648949,248821261
234648949,249813569
234648949,252854543
234648949,256455395
234648949,256943235
234648949,257756755
234648949,260014215
234648949,264432356
234648949,265840780
234648949,269970269
234648949,271158667
234648949,271198915
234648949,272395759
234648949,282655848
234648949,287940959
234648949,291615794
234648949,301362624
234648949,306635970
234648949,306759750
234648949,312279365
234648949,323869501
234648949,324358573
234648949,327685491
234648949,337558099
234648949,345293263
234648949,356114818
234648949,356378919
234648949,360730131
234648949,361566519
234648949,361855894
234648949,370640197
234648949,378821173
234648949,379638329
234648949,381706230
234648949,382379848
234648949,385227598
234648949,388311828
234648949,394912087
234648949,405107394
234648949,409942913
234648949,410856306
234648949,418079599
234648949,419095236
234648949,423190894
234648949,423660218
234648949,425874310
234648949,425929392
234648949,427747209
234648949,432724167
234648949,433107658
234648949,436411558
234648949,437428197
234648949,441661797
234648949,445945970
234648949,447505076
234648949,454614354
234648949,455234679
234648949,459674342
234648949,462178131
234648949,466382762
234648949,468044093
234648949,469197480
234648949,473024407
234648949,474027032
234648949,475241260
234648949,487648908
234648949,493904558
234648949,495418901
234648949,496355182
234648949,497378819
234648949,497572614
234648949,499595756
234648949,501166929
234648949,502309013
234648949,502414031
234648949,503480694
234648949,508112395
234648949,509988557
234648949,511486584
234648949,512950502
234648949,515851209
234648949,517796221
234648949,527958087
234648949,534828043
234648949,536679067
234648949,537509401
234648949,539688699
234648949,541663052
234648949,548334752
234648949,555052660
234648949,556496768
234648949,558274326
234648949,569370393
234648949,572725846
234648949,577203001
234648949,582751896
234648949,584372160
234648949,602163364
234648949,603331126
234648949,604578508
234648949,608491346
234648949,625466098
234648949,625540341
234648949,634129640
234648949,643896538
234648949,650243619
234648949,654745954
234648949,655876869
234648949,706904106
234648949,709235723
234648949,719651402
234648949,808414770
245116808,402606026
245116808,2824632
245116808,2825009
245116808,6278366
245116808,9206175
245116808,21344823
245116808,21607443
245116808,41332722
245116808,44956789
245116808,54814175
245116808,57362868
245116808,72851669
245116808,86209406
245116808,102309788
245116808,109096729
245116808,118173963
245116808,119441872
245116808,120826288
245116808,132817437
245116808,136835209
245116808,137218952
245116808,142427735
245116808,143388603
245116808,145935421
245116808,146787379
245116808,149612254
245116808,157800678
245116808,161654499
245116808,172958828
245116808,175515743
245116808,179310182
245116808,180149412
245116808,181633539
245116808,187435546
245116808,194136793
245116808,195236580
245116808,196741974
245116808,198615343
245116808,202715084
245116808,207088915
245116808,213200893
245116808,214497759
245116808,220182522
245116808,220276015
245116808,221657698
245116808,221973858
245116808,224870089
245116808,227016700
245116808,231111650
245116808,234566027
245116808,239098546
245116808,239436717
245116808,239494240
245116808,241396872
245116808,241491995
245116808,245111624
245116808,248575487
245116808,249161237
245116808,251505794
245116808,256834284
245116808,259532090
245116808,260621746
245116808,269051504
245116808,269844707
245116808,274599380
245116808,284323765
245116808,287092195
245116808,287687299
245116808,290245868
245116808,291183392
245116808,298364731
245116808,300366906
245116808,303085388
245116808,303652021
245116808,306682430
245116808,307650711
245116808,320504246
245116808,322239158
245116808,323679992
245116808,326639324
245116808,329483327
245116808,329949395
245116808,333488166
245116808,334908724
245116808,343093484
245116808,344359368
245116808,356669827
245116808,372872693
245116808,376698843
245116808,387615196
245116808,387729448
245116808,425711569
245116808,433706247
245116808,436064762
245116808,443087992
245116808,461154030
245116808,467470568
245116808,481216341
245116808,482380211
245116808,493210454
245116808,497427892
245116808,505950356
245116808,521519995
245116808,527566311
245116808,590999945
245116808,594590917
245116808,611813389
245116808,611946925
245116808,616029424
245116808,618822668
245116808,715231352
245116808,740151459
245116808,754641092
245116808,812285972
255567433,6507081
255567433,12902481
255567433,30072846
255567433,77639556
255567433,156938286
255567433,159638945
255567433,167061400
255567433,174574792
255567433,197319538
255567433,201826828
255567433,203753419
255567433,216148134
255567433,216822130
255567433,218328469
255567433,221643470
255567433,227406234
255567433,230991453
255567433,232582309
255567433,233286458
255567433,235521984
255567433,238426032
255567433,239388846
255567433,246737558
255567433,246851843
255567433,247919997
255567433,253202962
255567433,255026560
255567433,255654947
255567433,256748406
255567433,263287969
255567433,266102874
255567433,267011386
255567433,274600813
255567433,274862634
255567433,275245443
255567433,275250027
255567433,275688722
255567433,275889564
255567433,276348551
255567433,282887608
255567433,282916951
255567433,283075426
255567433,286229102
255567433,288456394
255567433,299811924
255567433,299925438
255567433,300323413
255567433,305943058
255567433,308001988
255567433,309565369
255567433,314321907
255567433,319275741
255567433,319421479
255567433,319863677
255567433,322813161
255567433,325112633
255567433,325549815
255567433,331267632
255567433,333190256
255567433,333508380
255567433,348237816
255567433,352555051
255567433,356495401
255567433,365969638
255567433,370244072
255567433,373165299
255567433,374966188
255567433,386509962
255567433,392668169
255567433,404802622
255567433,412912368
255567433,426555066
255567433,429384920
255567433,429614185
255567433,439492754
255567433,442091608
255567433,442358240
255567433,463035155
255567433,474114036
255567433,475040008
255567433,484543580
255567433,492839553
255567433,493455780
255567433,499777583
255567433,504949434
255567433,505911403
255567433,508290574
255567433,511976970
255567433,512220296
255567433,519692381
255567433,528221629
255567433,528312628
255567433,532496639
255567433,538504563
255567433,540753205
255567433,546048368
255567433,556073970
255567433,558526736
255567433,571113844
255567433,575578125
255567433,584054849
255567433,605573617
255567433,606433250
255567433,611867328
255567433,670282015
255567433,702717219
255567433,769523373
258391762,293717700
258391762,203626707
258391762,274558021
259201012,5945757
259201012,48504926
259201012,82155612
259201012,97112928
259201012,138677547
259201012,165795799
259201012,184938480
259201012,195449283
259201012,199231742
259201012,199276532
259201012,201153395
259201012,201277121
259201012,206296154
259201012,206918450
259201012,210863955
259201012,211218354
259201012,213593298
259201012,215273487
259201012,216528860
259201012,219333156
259201012,219679335
259201012,219965959
259201012,220934657
259201012,221653263
259201012,221689383
259201012,221730200
259201012,221775856
259201012,221928367
259201012,222082770
259201012,223045349
259201012,223484479
259201012,223809928
259201012,224240365
259201012,224274189
259201012,224358013
259201012,227837042
259201012,227980905
259201012,229823807
